provincename,Longitude,Latitude,Region.Name,Date/Time,production_in_division_X22.Utilities,production_in_division_X23.Construction,production_in_division_X31.33.Manufacturing,production_in_division_X48.49.Transportation.and.warehousing,production_in_division_X61.Educational.services,production_in_division_X62.Health.care.and.social.assistance,production_in_division_X72.Accommodation.and.food.services,production_in_division_X81.Other.services..except.public.administration.,production_in_division_X91.Public.administration,production_in_division_X11.Agriculture.forestry.fishing.hunting.21.Mining.quarrying.and.oil.and.gas.extraction,production_in_division_X41.Wholesale.trade.44.45.Retail.trade,production_in_division_X52.Finance.and.insurance.53.Real.estate.and.rental.and.leasing,production_in_division_X54.Professional..scientific.and.technical.services.55.56,production_in_division_X51.Information.culture.and.recreation.71,Population,GeoUID,Station Name,Climate ID,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow Grnd Last Day (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
Ontario,-80.0,48.15,Kirkland Lake (T),2019-10-01,14.10841783000408,17.89325718238473,20.9723834703328,10.427256120180775,20.76367126367045,38.54732524893021,9.647249578230891,5.464952724281372,37.78504473259243,102.39308729178586,35.72958018595229,21.057906153712416,18.792576222605405,6.483957911461789,7981.0,3554068,KIRKLAND LAKE CS,6074211,9.693548387096774,1.6806451612903226,5.696774193548387,19.9,-3.9,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2019-11-01,13.86201846717021,17.666859646381525,21.038260434854173,10.716508071717604,20.802782698435205,38.77877881226912,9.657406426408585,5.462875504043248,38.68952664052178,97.03756240565308,36.64931253224464,21.570876443226275,19.09276910123728,6.761265468067259,7981.0,3554068,KIRKLAND LAKE CS,6074211,-2.72,-9.55,-6.13,3.6,-23.0,0.0,0.0,0.0,15.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2019-12-01,13.84443347277559,17.42774974545912,20.94798079291711,10.540614811995498,20.72806278346757,39.30949308477597,9.454829725338298,5.536731424904982,38.75006550144347,94.80564297757728,36.55842210172024,21.49290275441395,18.806571293686588,6.632542796854692,7981.0,3554068,KIRKLAND LAKE CS,6074211,-5.693548387096774,-16.20967741935484,-10.948387096774193,1.5,-30.6,0.0,0.0,0.0,28.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-01-01,14.95927059485523,19.0679689689378,20.44518483328872,10.51347821183296,21.08424332152732,39.50093907961904,9.552451735906306,5.257445474534296,37.52641600758422,101.93990946460832,37.22360146478443,21.621407382273144,19.073449380626304,6.431889656109568,7981.0,3554068,KIRKLAND LAKE CS,6074211,-5.932258064516129,-17.1,-11.52258064516129,1.5,-32.5,0.0,0.0,0.0,43.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-02-01,14.072549778950082,18.570581101512744,20.448052375986546,10.285728694064744,19.63876490122433,39.73968471403882,9.317874417225129,5.135717238506978,37.9200796376903,97.5520731926421,36.938772445833045,21.815477988261136,18.5527790178974,6.222180442849366,7981.0,3554068,KIRKLAND LAKE CS,6074211,-6.020689655172413,-18.689655172413797,-12.351724137931036,5.1,-36.3,0.0,0.0,0.0,41.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-03-01,13.255156958848154,17.812267576654783,18.1862166619198,9.130124413843111,22.820507462401284,35.1432145354745,5.853394567780188,4.46663273321852,35.61114570196751,93.4434643321418,33.71384049229263,22.05082863234575,16.793834012724748,5.644102944965758,7981.0,3554068,KIRKLAND LAKE CS,6074211,1.6838709677419357,-13.32258064516129,-5.816129032258065,13.7,-28.7,0.0,0.0,0.0,35.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-04-01,13.485274988358508,14.48104412689473,14.290368150690192,6.783266055285835,18.09788736257667,30.94020901544261,3.2288017680752814,3.378009837827606,34.566894943625805,91.58369796385608,26.630824723523776,22.034839844712856,15.260973241359723,5.385375637368054,7981.0,3554068,KIRKLAND LAKE CS,6074211,6.196666666666667,-6.58,-0.1966666666666667,13.8,-17.9,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-05-01,12.477584827253802,15.512322049019678,15.355930414588975,6.728252757132619,16.970455987177374,30.852111379424667,3.9072606609842624,3.3405340587882666,35.46301117054903,92.48942954424284,28.95560723157274,21.321706027715525,15.25412666868928,5.262875703563593,7981.0,3554068,KIRKLAND LAKE CS,6074211,14.593548387096773,2.170967741935484,8.370967741935484,31.6,-8.0,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-06-01,13.581355715099612,17.24550375344873,18.54868062318507,7.417742169117647,18.09772827579473,33.57370977951505,4.980780815734244,3.665690160277839,35.740932222828015,90.36658692801734,35.27568283512719,21.135351053427986,16.0590726212696,5.473692204560005,7981.0,3554068,KIRKLAND LAKE CS,6074211,22.69,10.636666666666668,16.67,32.1,2.1,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-07-01,13.888227966094258,16.909580901965786,18.867480972492,7.570792188109372,19.0484807584778,35.94934439948293,5.188895112302441,4.147902388393849,37.49655855260922,96.65996986017394,36.74017778036179,22.08043484735024,16.48905358955846,5.550939062243149,7981.0,3554068,KIRKLAND LAKE CS,6074211,25.896774193548385,15.32258064516129,20.606451612903225,32.6,11.4,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-08-01,12.5205958190281,17.272012595185082,19.968125020317704,7.4653557797018,21.22998147150137,37.4653796888309,6.318951486992782,4.359347913502713,38.114819110748094,91.35531123609536,37.30956476014277,21.848002403220185,16.823720560693705,5.817070114244414,7981.0,3554068,KIRKLAND LAKE CS,6074211,21.967741935483872,11.832258064516129,16.903225806451612,30.9,4.7,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-09-01,12.325333107876714,17.57835331554809,20.38191396507483,7.583386671327342,20.319363284795983,38.63688898954272,6.897457569470614,4.765506408505174,37.30194060117613,90.47003260056962,36.27347926502754,21.744371150776782,16.82142091969388,5.886009369849321,7981.0,3554068,KIRKLAND LAKE CS,6074211,16.05,6.593333333333334,11.32,22.5,-1.0,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-10-01,12.85290488513504,18.44440092958139,19.811298582400443,7.387535138875003,20.08508667062979,38.23831330853344,6.459416740629203,4.616996849336574,37.27643429137755,88.63195990125755,37.658101403718106,21.954994611641915,17.510214557243554,6.342100408949479,7981.0,3554068,KIRKLAND LAKE CS,6074211,6.270967741935484,-1.5870967741935484,2.338709677419355,15.3,-13.6,0.0,0.0,0.0,1.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-11-01,12.809454848695935,18.28132289611965,20.508455241922743,7.204694912302232,20.1355567595609,38.8521846386313,6.471604075621855,4.90055547123251,36.66288832792876,97.3280113762709,38.534749802516345,22.32677672012439,17.534143917061854,6.078390045234215,7981.0,3554068,KIRKLAND LAKE CS,6074211,3.77,-3.8633333333333337,-0.0466666666666667,19.9,-15.4,0.0,0.0,0.0,3.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2020-12-01,11.739405198187468,18.760123422334864,20.093103766919093,7.198632792635153,20.43267264982023,38.1564982641718,5.637977534231741,4.726953430295881,36.46874502135719,91.86957085172588,37.15737706010192,22.51543336411826,17.50778764874758,6.041091521631291,7981.0,3554068,KIRKLAND LAKE CS,6074211,-5.04516129032258,-14.206451612903225,-9.62258064516129,3.8,-31.2,0.0,0.0,0.0,35.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-01-01,12.61131602294839,18.0554407651598,19.64621014609009,7.334437960365696,19.96858409379984,38.06605368204724,5.210785409326276,4.786700840846971,37.37298813369653,90.21590588448572,35.71692434401039,23.308526963459148,17.65147097091004,5.604543452390043,7981.0,3554068,KIRKLAND LAKE CS,6074211,-6.577419354838709,-14.86451612903226,-10.71935483870968,0.4,-31.0,0.0,0.0,0.0,27.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-02-01,12.136736235210265,18.34020358519552,19.446845499118474,7.42426940289452,20.725291437877733,38.59915397824005,5.402950076483933,4.494768078665708,38.17593493138161,94.49368187821304,35.45141339478587,23.17196129789671,17.474829308026315,5.801388177170577,7981.0,3554068,KIRKLAND LAKE CS,6074211,-6.25,-22.625,-14.43214285714286,3.5,-35.3,0.0,0.0,0.0,38.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-03-01,12.9607034932649,19.97793732474448,20.397600697406443,8.096043063632802,29.68245197306464,41.123753365657976,6.715378002675409,5.022169763864312,40.183144661786834,94.24336629444365,38.75372952514541,23.78529460190125,17.72799951192146,6.286095428336527,7981.0,3554068,KIRKLAND LAKE CS,6074211,2.987096774193548,-11.63548387096774,-4.319354838709677,15.2,-30.9,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-04-01,12.117389369998746,18.71568116447032,18.94063401332197,7.588273425487681,13.678031650612546,38.56962139621095,5.897329366033121,4.446730995583859,38.072573557899496,93.53728076255106,35.43091083224031,22.44577872830622,16.657822242996417,5.730122032412976,7981.0,3554068,KIRKLAND LAKE CS,6074211,11.25,-1.6866666666666668,4.786666666666666,22.8,-13.5,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-05-01,11.517851377405655,18.59615293700653,18.97548562125541,7.7197920388421215,19.75013398681569,39.93032028274034,5.590256140770346,4.474994356169677,38.5137918420582,100.09538617290758,34.395819808390655,22.27652438419004,17.46257515958478,5.6566267343248615,7981.0,3554068,KIRKLAND LAKE CS,6074211,16.43,2.9233333333333333,9.666666666666666,27.8,-5.8,0.0,0.0,10.3,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-06-01,12.71017941586687,18.64679252818522,19.63533757310359,7.954369014893182,20.27619385880263,40.15187765523166,6.03122661906294,4.559783745861784,39.439977181103465,95.22907568737766,36.31828302924164,21.702393054534685,17.67724029713371,5.749622542560502,7981.0,3554068,KIRKLAND LAKE CS,6074211,22.55185185185185,11.329629629629627,16.951851851851853,32.7,3.9,0.0,0.0,96.5,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-07-01,12.64922949935374,17.936430329498396,19.70967328510932,8.086070138056051,21.23901079204221,40.34874337939116,7.125288239632063,4.956302867006098,38.95186676705541,100.0668997597965,36.09230890202954,21.38888837428598,17.480183186883572,5.545657534628542,7981.0,3554068,KIRKLAND LAKE CS,6074211,23.0258064516129,11.683870967741935,17.351612903225806,29.0,5.9,0.0,0.0,114.2,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-08-01,12.739272219910164,18.32309072928973,19.523056462973447,8.048139252487731,20.930394529363504,40.355013916837066,8.294629338949305,5.007126745841497,37.59415171801849,98.131530715283,36.51323101605224,21.607495621183794,18.07264103081166,5.990290557610411,7981.0,3554068,KIRKLAND LAKE CS,6074211,24.72258064516129,13.9,19.306451612903224,31.6,7.8,0.0,0.0,38.3,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-09-01,12.287131910502293,18.56403373497629,19.037606875501627,8.286737971585403,21.23433084832932,39.27174749197784,8.279160440946944,4.790991860463365,38.67629585778123,100.8850474334282,37.16620848070673,22.132161682135767,18.117417930721967,6.661384350324361,7981.0,3554068,KIRKLAND LAKE CS,6074211,16.786666666666665,8.036666666666667,12.41,24.6,2.8,0.0,0.0,102.4,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-10-01,13.074337040251592,18.70447927685932,19.86257322635379,8.278696482104303,20.895640997417328,39.409431995592485,8.408454985923877,5.131169258629513,37.79569360189329,96.27302457628636,38.07729378104311,22.834474121927453,18.091161465632585,6.595101445898729,7981.0,3554068,KIRKLAND LAKE CS,6074211,14.19032258064516,5.029032258064516,9.6,23.6,-2.3,0.0,0.0,37.0,3.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-11-01,13.285163196822218,19.376097887673644,19.55903640540593,8.37387614467259,21.75159727809157,39.3785569345959,8.559636791976837,4.859553158951492,37.83753644266377,105.4281373539548,38.2520186484161,23.454536051647207,18.768086831367835,6.782718649935532,7981.0,3554068,KIRKLAND LAKE CS,6074211,1.716666666666667,-5.323333333333333,-1.8,11.4,-17.4,0.0,0.0,34.2,9.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2021-12-01,14.38643230674852,18.89994508640657,20.263407025513523,8.419004604835724,21.82287575422153,39.78326511623393,8.427277836354873,4.825616157245908,38.33844966321782,93.22031237192306,38.78159614795259,23.590731711963382,18.73133912463569,6.780943548706119,7981.0,3554068,KIRKLAND LAKE CS,6074211,-5.112903225806452,-15.25483870967742,-10.17741935483871,9.3,-28.1,0.0,0.0,36.3,22.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-01-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,-13.33548387096774,-30.477419354838712,-21.9,-3.0,-41.2,0.0,0.0,17.200000000000003,35.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-02-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,-8.939285714285715,-26.389285714285712,-17.65357142857143,1.8,-39.7,0.0,0.0,28.6,59.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-03-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,-0.8709677419354839,-14.429032258064517,-7.648387096774194,13.3,-32.8,0.0,0.0,70.0,50.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-04-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,6.866666666666666,-4.26,1.3066666666666669,14.4,-14.9,0.0,0.0,38.3,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-05-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,19.070967741935487,6.04516129032258,12.55483870967742,29.1,-2.9,0.0,0.0,62.7,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-06-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,21.58,10.38,15.976666666666668,30.3,3.5,0.0,0.0,144.6,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-07-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,23.55806451612903,12.261290322580646,17.90967741935484,29.8,6.6,0.0,0.0,116.3,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-08-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,23.65217391304348,11.995652173913042,17.821739130434782,28.5,6.2,0.0,0.0,104.3,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-09-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-10-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-11-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2022-12-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-01-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-02-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-03-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-04-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-05-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-06-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-07-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-08-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-09-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-10-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-11-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2023-12-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2024-01-01,,,,,,,,,,,,,,,,3554068,KIRKLAND LAKE CS,6074211,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-79.91,43.29,Burlington (CY),2018-01-01,166.58301148668224,601.1745910107536,1300.4969638715272,326.9320278824856,686.1079194526192,667.1773161071527,197.85608905460367,171.428015800013,598.9958368956999,56.793185519962734,1440.9896486448636,2762.423776171723,1176.2607227388312,519.8344710551696,183314.0,3524002,HAMILTON RBG CS,6153301,1.6476190476190478,-7.485714285714285,-2.919047619047619,13.2,-17.6,0.0,0.0,54.4,,27.0,50.0
Ontario,-79.91,43.29,Burlington (CY),2018-02-01,176.29673943310578,621.7053111994454,1297.7930199291377,331.8527211828465,685.5774268443798,665.6958445834026,195.77158996248312,171.11750314433732,588.7015705424801,61.34094755480668,1439.5332768839723,2781.838133149987,1179.6615982869484,527.9160396211114,183314.0,3524002,HAMILTON RBG CS,6153301,3.4535714285714287,-5.578571428571428,-1.0607142857142855,17.5,-14.1,0.0,0.0,56.4,,27.0,57.0
Ontario,-79.91,43.29,Burlington (CY),2018-03-01,169.59618301598596,624.4414806032153,1304.596429281206,337.83196192614986,717.1956721715167,670.4792890210725,196.53830491799192,173.0755632290714,602.2265371438823,65.32640104817963,1436.6103170492022,2663.467762565949,1182.700940161458,505.6092347271608,183314.0,3524002,HAMILTON RBG CS,6153301,4.364516129032259,-4.206451612903226,0.0903225806451613,11.3,-7.4,0.0,0.0,43.2,,28.0,50.0
Ontario,-79.91,43.29,Burlington (CY),2018-04-01,169.48054354027855,620.9254358212188,1282.6540193831577,335.900062478152,668.9967040468482,657.2658739789116,201.7944706483431,173.33714526238842,612.347960505693,63.719410109143205,1449.42568876701,2790.333073051444,1200.582303277048,499.1827685598184,183314.0,3524002,HAMILTON RBG CS,6153301,8.338461538461539,-1.2413793103448276,3.719230769230769,20.1,-5.5,0.0,0.0,103.4,,28.0,78.0
Ontario,-79.91,43.29,Burlington (CY),2018-05-01,170.38095296829115,630.1506182299654,1260.31583237767,331.2525892902771,682.4274494980743,659.9150389443416,203.9819019138912,180.4580701038921,605.3291028620772,64.8170637227629,1471.0834647054326,2822.279912404717,1210.8108333361586,524.2323379981572,183314.0,3524002,HAMILTON RBG CS,6153301,22.1,9.709677419354838,15.929032258064517,33.1,2.9,0.0,0.0,57.0,,29.0,82.0
Ontario,-79.91,43.29,Burlington (CY),2018-06-01,169.97615071542205,642.5202066636076,1292.338567105436,337.7553179490073,686.7284700493283,677.1129861225751,206.9538270428268,179.6984129497267,592.4501215209367,68.88779412799059,1452.4850839279843,2839.3401780162576,1185.8647421300218,539.2063625456286,183314.0,3524002,HAMILTON RBG CS,6153301,23.39333333333333,13.036666666666669,18.246666666666663,32.7,7.7,0.0,0.0,86.3,,31.0,54.0
Ontario,-79.91,43.29,Burlington (CY),2018-07-01,187.83421492771825,620.206777620938,1270.4996122049854,351.40667899133723,731.5690454047983,688.9577952231481,208.11917347487804,175.45190506802527,593.0302896961767,73.2779203389582,1475.8658356870833,2850.595226617782,1182.983015659512,523.8068493667957,183314.0,3524002,HAMILTON RBG CS,6153301,26.687096774193545,15.006451612903223,20.845161290322583,32.0,10.3,0.0,0.0,51.7,,24.0,35.0
Ontario,-79.91,43.29,Burlington (CY),2018-08-01,187.11683936734323,627.9162284283439,1305.567219981703,337.4523805728394,733.259358960172,704.5913871310929,203.57965399842652,174.85983700781327,586.9943070400157,67.02780912519569,1475.380999456685,2856.508663668555,1165.850961669773,526.3268710806301,183314.0,3524002,HAMILTON RBG CS,6153301,26.576666666666664,16.6,21.58333333333333,31.6,11.5,0.0,0.0,49.8,,31.0,49.0
Ontario,-79.91,43.29,Burlington (CY),2018-09-01,192.1345523572742,623.5986097317126,1295.386069959452,338.73086760634453,696.3964471344642,702.4111015518615,200.9944618912194,172.72112180290716,622.1404146753915,63.44599567784813,1468.7792548147502,2863.6726590722,1189.513029195694,531.810739351486,183314.0,3524002,HAMILTON RBG CS,6153301,23.316666666666663,13.82,18.55666666666667,32.8,5.1,0.0,0.0,63.1,,25.0,52.0
Ontario,-79.91,43.29,Burlington (CY),2018-10-01,190.2071886278336,626.5081074575987,1306.6986015153504,342.27542551800826,687.9761028560047,700.6889612572523,197.33128772486955,170.47659477036476,616.0626281187479,62.896175533761486,1475.5398050493104,2915.328891051321,1194.376840551702,539.3017366491669,183314.0,3524002,HAMILTON RBG CS,6153301,14.472413793103447,5.162068965517241,9.806896551724137,29.3,-1.6,0.0,0.0,84.2,,30.0,51.0
Ontario,-79.91,43.29,Burlington (CY),2018-11-01,169.19089377206714,574.8005916994504,1253.5175170343057,329.28358980433217,675.5670008904283,691.5012156036503,196.2523999594132,173.58075165395348,608.4699957407863,55.65540496902481,1447.1626544077844,2867.695759681147,1178.7937226494428,506.6233443178971,183314.0,3524002,HAMILTON RBG CS,6153301,5.31923076923077,-0.1576923076923076,2.5807692307692305,16.1,-13.7,0.0,0.0,87.2,,27.0,61.0
Ontario,-79.91,43.29,Burlington (CY),2018-12-01,182.48392584478452,598.1433433461871,1277.9806380683149,351.81192853089846,696.5999212215303,703.2452463057243,198.30180002468907,179.40702191341805,608.1663900412603,56.20064576592068,1485.0492036468863,2937.21955665034,1202.7811997874376,501.8402703587034,183314.0,3524002,HAMILTON RBG CS,6153301,3.6806451612903226,-2.467741935483871,0.6096774193548387,15.2,-7.7,0.0,0.0,60.3,,28.0,48.0
Ontario,-79.91,43.29,Burlington (CY),2019-01-01,180.5650386729764,587.9219160766645,1301.1095982787615,332.37758525981025,701.534140658971,696.3213630013958,213.72544747211205,174.93539528978164,604.0390574467472,60.163540628537554,1486.531192331833,2902.270698320077,1202.3295170340048,533.7405334182927,183314.0,3524002,HAMILTON RBG CS,6153301,-1.61,-10.703333333333337,-6.156666666666666,10.8,-23.4,0.0,0.0,56.3,,27.0,60.0
